,Mark,belong,url
1712,GLENBOIG 15,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-15-2/
1713,GLENBOIG 16 ,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-16/
1714,GLENBOIG 18,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-18/
1715,GLENBOIG 20,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-20/
1716,GLENBOIG 21,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-21/
1717,GLENBOIG 22 JF 16,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-22-jf16/
1718,GLENBOIG 24,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-24/
1719,GLENBOIG 24 A,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-24-a/
1720,GLENBOIG 24 A,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/glenboig-24-a-2/
1721,GLENBOIG 26,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-26/
1722,GLENBOIG 27 JG 443,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-27-jg443/
1723,GLENBOIG 30,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-30-2/
1724,GLENBOIG 34,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=50506&preview=true
1725,GLENBOIG 34   AP,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-34-ap/
1726,GLENBOIG 34 P,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-34p/
1727,GLENBOIG 34 P   PB 134,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-34p-pb134/
1728,GLENBOIG 35 KB A 858,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-35kb-a858/
1729,GLENBOIG 35 YB,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-35-yb/
1730,GLENBOIG 36,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=53771&preview=true
1731,GLENBOIG 37,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-37/
1732,GLENBOIG 37 A,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-37a/
1733,GLENBOIG 37 B,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-37-g-lj-9/
1734,GLENBOIG 37 Z,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-37z/
1735,GLENBOIG 38,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-38/
1736,GLENBOIG 38 B LJ 9,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-38b-lj9/
1737,GLENBOIG 45,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/glenboig-45-2/
1738,GLENBOIG 48,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-48/
1739,GLENBOIG_48,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-48-2/
1740,GLENBOIG 50,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-50/
1741,GLENBOIG 53 A,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-53a/
1742,GLENBOIG 54,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-54/
1743,GLENBOIG 56,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-56/
1744,GLENBOIG 60,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-60/
1745,GLENBOIG 72,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-72/
1746,GLENBOIG 74 CR,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=62494&preview=true
1747,GLENBOIG 84,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-84/
1748,GLENBOIG 90R,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-90r/
1749,GLENBOIG 96,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-96/
1750,GLENBOIG 101 M,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-101m-and-glenboig-45-m/
1751,GLENBOIG 102 M,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-102m/
1752,GLENBOIG 103,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-103/
1753,GLENBOIG 106 M,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-106-m/
1754,GLENBOIG 107 M,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-107m/
1755,GLENBOIG 111 G,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-iii-g/
1756,GLENBOIG 132,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-132/
1757,GLENBOIG 345,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-345/
1758,GLENBOIG 402 L,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-402l/
1759,GLENBOIG 4?5 M,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-101m-and-glenboig-45-m/
1760,GLENBOIG 451,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-451/
1761,GLENBOIG 451 Z,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-451-z/
1762,GLENBOIG 487 B,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-487-b/
1763,GLENBOIG 487 B KM 178,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-487b-km178/
1764,GLENBOIG 487 D,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-487d/
1765,GLENBOIG 502 A LJ 9,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-502-a-lj-9/
1766,GLENBOIG 1430 LD 88,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-1430-ld88/
1767,GLENBOIG 1533 KK 287,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-1533-kk-287/
1768,GLENBOIG 7764 1 __rown_ PN 155,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-7764-1/
1769,GLENBOIG 8264,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-8264/
1770,GLENBOIG 8271,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-8271/
1771,GLENBOIG SPECIAL 392,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-special-392/
1772,GLENBOIG *,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-4/
1773,GLENBOIG *,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/glenboig-17/
1774,* GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/star-glenboig/
1775,GLENBOIG FABRICACION ESCOCES,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-ricacion-scoces/
1776,GLENCROY  _    definitely  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/glencroy/
1777,GLENELRIG,My own brick examples,https://www.scottishbrickhistory.co.uk/glenelrig/
1778,GLENGARNOCK CALDER,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/glengarnock-calder/
1779,GLENRIG,My own brick examples,https://www.scottishbrickhistory.co.uk/glenrig/
1780,GLENTORE,My own brick examples,https://www.scottishbrickhistory.co.uk/glentore/
1781,GLENVAUL(T),My own brick examples,https://www.scottishbrickhistory.co.uk/glenvault/
1782,GLENYARDS,My own brick examples,https://www.scottishbrickhistory.co.uk/glenyards/
1783,GLENYARDS,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/glenyards-2/
1784,GOA        ,My own brick examples,https://www.scottishbrickhistory.co.uk/goa/
1785,GOLDIE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/goldie/
1786,(G)OLDIE,My own brick examples,https://www.scottishbrickhistory.co.uk/goldie-2/
1787,GOVAN FORGE AND STEEL COMPANY LIMD,My own brick examples,https://www.scottishbrickhistory.co.uk/govan-forge-and-steel-company-limd/
1788,GOVAN PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/govan-patent/
1789,GOVAN PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/govan-patent-2/
1790,GOVAN PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/govan-patent-3/
1791,GQ,My own brick examples,https://www.scottishbrickhistory.co.uk/go/
1792,GQ,My own brick examples,https://www.scottishbrickhistory.co.uk/gq/
1793,GQ,My own brick examples,https://www.scottishbrickhistory.co.uk/gq-2/
1794,GQ B,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=43078&preview=true
1795,GQ B >,My own brick examples,https://www.scottishbrickhistory.co.uk/gq-b/
1796,GQ F679,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/gq-f679/
1797,GQ 4,My own brick examples,https://www.scottishbrickhistory.co.uk/gq-4/
1798,GQ 5,My own brick examples,https://www.scottishbrickhistory.co.uk/gq-5/
1799,GQ 6,My own brick examples,https://www.scottishbrickhistory.co.uk/gq-6/
1800,GQ 7,My own brick examples,https://www.scottishbrickhistory.co.uk/gq-7/
1801,GQ 27,My own brick examples,https://www.scottishbrickhistory.co.uk/gq-27/
1802,GR__ B  ,My own brick examples,https://www.scottishbrickhistory.co.uk/grs-b/
1803,GR   DYKEHEAD,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=72793&preview=true
1804,GR__ DYKEHEAD,My own brick examples,https://www.scottishbrickhistory.co.uk/gps-dykehead/
1805,GRS DYKEHEAD,My own brick examples,https://www.scottishbrickhistory.co.uk/grs-dykehead-2/
1806,GRAN(GE) BRICK & TILE (WORKS) NEAR KIRK(CALDY),My own brick examples,https://www.scottishbrickhistory.co.uk/gran-brick-and-tile-works-near-kirk/
1807,GRANGE FIRE BRICK CO 1859,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/grange-fire-brick-co-1859/
1808,GRANGE NEAR KIRKCALDY,My own brick examples,https://www.scottishbrickhistory.co.uk/grange-near-kirkcaldy/
1809,GRANGEMOUTH,My own brick examples,https://www.scottishbrickhistory.co.uk/grangemouth/
1810,GRANGEMOUTH PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/grangemouth-patent/
1811,GRANGEMOUTH PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/grangemouth-patent-2/
1812,GRANGEMOUTH WARRANTED,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/grangemouth-warranted/
1813,GRANGEMOUTH WARRANTED PATENT,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/grangemouth-warranted-patent/
1814,GREENFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/greenfield/
1815,GREENFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/greenfield-2/
1816,GREENHALL HIGH BLANYTRE,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhall-high-blantyre/
1817,GREENHALL HIGH BLANTYRE,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhall-high-blantyre-2/
1818,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-16/
1819,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill/
1820,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-12/
1821,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-11/
1822,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-2/
1823,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-3/
1824,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-5/
1825,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-6/
1826,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-7/
1827,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-8/
1828,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-10/
1829,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=50622&preview=true
1830,GREENHILL,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-15/
1831,GREENHILL OMOA,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-omoa/
1832,GREENHILL PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-patent/
1833,GREENHILL S,My own brick examples,https://www.scottishbrickhistory.co.uk/greenhill-s/
1834,GREENHILL S,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=50634&preview=true
1835,GREENHILL S,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=50636&preview=true
1836,GV,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=47629&preview=true
1837,GV,My own brick examples,https://www.scottishbrickhistory.co.uk/g-v-2/
1838,G 535 GLENBOIG 317W,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-317w/
1839,G 61 A G_,My own brick examples,https://www.scottishbrickhistory.co.uk/g-61-a-g/
1840,H  _     ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/h-2/
1841,H,My own brick examples,https://www.scottishbrickhistory.co.uk/howie-or-hurlford-waterdrainage-or-sewer-pipe/
1842,H A A BONNYBRIDGE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/h-a-a-bonnybridge/
1843,HAILES,My own brick examples,https://www.scottishbrickhistory.co.uk/hailes/
1844,HAILES,My own brick examples,https://www.scottishbrickhistory.co.uk/hailes-2/
1845,HAILES,My own brick examples,https://www.scottishbrickhistory.co.uk/hailes-3/
1846,HAILES QUARRY,My own brick examples,https://www.scottishbrickhistory.co.uk/hailes-quarry/
1847,HAILES QUARRY,My own brick examples,https://www.scottishbrickhistory.co.uk/hailes-quarry-2/
1848,HAILES QUARRY,My own brick examples,https://www.scottishbrickhistory.co.uk/hailes-quarry-3/
1849,HALTWHISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/hudspith/
1850,HAMILTON,My own brick examples,https://www.scottishbrickhistory.co.uk/hamilton-4/
1851,HAMILTON,My own brick examples,https://www.scottishbrickhistory.co.uk/hamilton/
1852,HAMILTON,My own brick examples,https://www.scottishbrickhistory.co.uk/hamilton-2/
1853,HAMILTON,My own brick examples,https://www.scottishbrickhistory.co.uk/hamilton-3/
1854,HAMILTON,My own brick examples,https://www.scottishbrickhistory.co.uk/hamilton-5/
1855,HAWKHILL,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hawkhill/
1856,HAWKHILL J DOUGALL PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/hawkhill-j-dougall-patent/
1857,HAYSIDE KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hayside-kilmarnock/
1858,HB,My own brick examples,https://www.scottishbrickhistory.co.uk/hb/
1859,HB 4B9  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/hb-4b9/
1860,HDR,My own brick examples,https://www.scottishbrickhistory.co.uk/hdr/
1861,HD 90 NETTLE  ,My own brick examples,https://www.scottishbrickhistory.co.uk/nd-90-nettle/
1862,HEATHER        ,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=47729&preview=true
1863,HEATHFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield/
1864,HEATHFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-8/
1865,HEATHFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-2/
1866,HEATHFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-3/
1867,HEATHFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-5/
1868,HEATHFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-7/
1869,HEATHFIELD A,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=73940&preview=true
1870,HEATHFIELD B,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-b/
1871,HEATHFIELD B2,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-b-2/
1872,HEATHFIELD C,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/heathfield-c/
1873,HEATHFIELD D,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-d/
1874,HEATHFIELD DUNDEE GAS COMRS C,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/heathfield-dundee-gas-comrs-c/
1875,HEATHFIELD G,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-g/
1876,HEATHFIELD O,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-o/
1877,HEATHFIELD PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=47798&preview=true
1878,HEATHFIELD R O,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/heathfield-r-o/
1879,HEATHFIELD 2,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-2-2/
1880,HEATHFIELD 4 ,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-4-2/
1881,HEATHFIELD 5,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-5-2/
1882,HEATHFIELD 8A,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-8a/
1883,HEATHFIELD 10,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=47766&preview=true
1884,HEATHFIELD 12,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=47768&preview=true
1885,HEATHFIELD 14,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-14/
1886,HEATHFIELD 16,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-16/
1887,HEATHFIELD 18,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-18/
1888,HEATHFIELD 23,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-23/
1889,HEATHFIELD 26A,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-26a/
1890,HEATHFIELD 31,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-31/
1891,HEATHFIELD 35,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-35/
1892,HEATHFIELD 56,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-56/
1893,HEATHFIELD 59A,My own brick examples,https://www.scottishbrickhistory.co.uk/heathfield-59a/
1894,HEATHFIELD 1893,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/heathfield-1893/
1895,HEATHERYKN,My own brick examples,https://www.scottishbrickhistory.co.uk/heatherykn/
1896,HEATHERYKNOWE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/heatheryknowe/
1897,HEATHERYKNOWE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/heatherynowe/
1898,HEATHERYKNOWE,My own brick examples,https://www.scottishbrickhistory.co.uk/heatheryknowe-2/
1899,HEATHERYKNOWE FIRE CLAY WORKS GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/heatheryknowe-fire-clay-works-glasgow/
1900,HEATHER(KNOWE) (GLA)SGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/heatheryknowe-glasgow/
1901,HEATHERYKNOWE PATENT GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/heatheryknowe-patent-glasgow/
1902,HEATHERY KNOWE PATENT GLASGOW,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/heathery-knowe-found-in/
1903,HERBERTSHIRE,My own brick examples,https://www.scottishbrickhistory.co.uk/herbertshire/
1904,HERBERTSHIRE,My own brick examples,https://www.scottishbrickhistory.co.uk/herbertshire-2/
1905,HERBERTSHIRE,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=50831&preview=true
1906,HERBERTSHIRE,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=51397&preview=true
1907,HERBERTSHIRE DENNY,My own brick examples,https://www.scottishbrickhistory.co.uk/herbertshire-denny/
1908,HG2 TK  _     ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/hg2-tk/
1909,HILLHEAD BY KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hillhead-by-kilmarnock/
1910,HILLHEAD BY KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/hillhead-by-kilmarnock-2/
1911,HILL OF BEATH,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath/
1912,HILL OF BEATH,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath-3/
1913,HILL OF BEATH,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath-2/
1914,HILL OF BEATH,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath-4/
1915,HILL OF BEATH,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath-5/
1916,HILL OF BEATH FIFE,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath-fife-3/
1917,HILL OF BEATH FIFE,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath-fife/
1918,HILL OF BEATH FIFE,My own brick examples,https://www.scottishbrickhistory.co.uk/hill-of-beath-fife-2/
1919,HILL OF BEATH_,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hill-of-beath-paver-2/
1920,HILT(ON) ALL(OA),My own brick examples,https://www.scottishbrickhistory.co.uk/hilton-alloa/
1921,HILTON WORKS ALLOA,My own brick examples,https://www.scottishbrickhistory.co.uk/hilton-works-alloa/
1922,HILTON WORKS ALLOA,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hilton-works-alloa-2/
1923,HISLOP,My own brick examples,https://www.scottishbrickhistory.co.uk/hislop/
1924,HK 239,My own brick examples,https://www.scottishbrickhistory.co.uk/hk-239/
1925,HM     possibly Welsh,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/hm/
1926,H McD & CO,My own brick examples,https://www.scottishbrickhistory.co.uk/h-mcd-co/
1927,H MCD(ONALD) PATENT GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/h-mcdonald-patent-glasgow/
1928,HODGE MCDONALD & CORBETT GLASGOW,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hodge-mcdonald-corbet-glasgow/
1929,HOLYTOWN,My own brick examples,https://www.scottishbrickhistory.co.uk/holytown/
1930,HOOD,My own brick examples,https://www.scottishbrickhistory.co.uk/hood/
1931,HOOD,My own brick examples,https://www.scottishbrickhistory.co.uk/hood-2/
1932,HOOD,My own brick examples,https://www.scottishbrickhistory.co.uk/hood-3/
1933,HOWIE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/howie/
1934,HOWIE,My own brick examples,https://www.scottishbrickhistory.co.uk/howie-2/
1935,H THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/h-thistle/
1936,HUGH MCINTYRE HOLM PARK GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hugh-mcintyre-holmpark-glasgow-1882/
1937,HUGH MCINTYRE TORYGLEN GLASGOW 1882,My own brick examples,https://www.scottishbrickhistory.co.uk/hugh-mcintyre-toryglen-glasgow-1882/
1938,HUNTER BRORA,My own brick examples,https://www.scottishbrickhistory.co.uk/hunter-brora/
1939,HURL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurl/
1940,HURL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurl-2/
1941,HURLFORD,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford/
1942,HURLFORD,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-2/
1943,HURLFORD,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-4/
1944,HURLFORD,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-5/
1945,HURLFORD,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurlford-3/
1946,HURLFORD FIRE CLAY WORKS KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-fire-clay-works-kilmarnock/
1947,HURLFORD FIRE CLAY WORKS KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-fireclay-works-kilmarnock/
1948,HURLFORD FIRE CLAY WORKS KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-fire-clay-works-kilmarnock-4/
1949,HURLFORD FIRE CLAY WORKS KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-fire-clay-works-kilmarnock-3/
1950,HURLFORD FIRE CLAY WORKS KILMARNOCK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurlford-fire-clay-works-kilmarnock-2/
1951,HURLFORD FIRECLAY WORKS KILMARNOCK 5 J & R H,My own brick examples,https://www.scottishbrickhistory.co.uk/hurlford-fireclay-works-kilmarnock-5-j-r-h/
1952,HURLEFORD_FIRE CLAY WORKS KILMARNOCK,My own brick examples,https://www.scottishbrickhistory.co.uk/hurleford-fire-clay-works-kilmarnock/
1953,HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-9/
1954,HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll/
1955,HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-2/
1956,HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-8/
1957,HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-11/
1958,HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-6/
1959,HURLL A,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-a/
1960,HURLL A,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-a-2/
1961,HURLL B,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-8-3/
1962,HURLL BCM / PMH,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-bcm-pmh/
1963,HURLL BCM / PMH M,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-bcm-pmh-m/
1964,HURLL BL CROWN,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-bl-crown/
1965,HURLL BP,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-bp/
1966,HURLLS BRICK WORKS GARTLISTON,My own brick examples,https://www.scottishbrickhistory.co.uk/gartliston-fire-brick-works/
1967,HURLL C,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-c/
1968,HURLL C 1,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-c-1/
1969,HURLL C6,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-c6/
1970,HURLL D,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-d/
1971,HURLL E,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-e/
1972,HURLL E EIR,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-e-eir/
1973,HURLL F,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-f/
1974,HURLL F,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-f-2/
1975,HURLL FH 82,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-fh-82/
1976,HURLL FH 83,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-fh-83-2/
1977,HURLL FH 496,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-fh-496/
1978,HURLL FH 499,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-fh-499-2/
1979,HURLL G,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-g/
1980,HURLL G 1 RMR,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-g-rmr/
1981,HURLL G 156,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/hurll-g-156/
1982,HURLL GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-glasgow-2/
1983,HURLL GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-glasgow-3/
1984,HURLL GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-glasgow/
1985,HURLL GLASGOW D,My own brick examples,https://www.scottishbrickhistory.co.uk/hurll-glasgow-d/
